State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
CA,94952.0,4,Petaluma,US,38.28,-122.63,35011.0,42.9,75379.0,38506.0,0
CA,94954.0,4,Petaluma,US,38.28,-122.6,37273.0,40.3,82946.0,34526.0,0
CA,94960.0,1,San Anselmo,US,37.98,-122.56,15777.0,46.6,108786.0,64528.0,0
CA,94965.0,2,Sausalito,US,37.87,-122.48,11294.0,49.6,103201.0,74359.0,0
CA,95003.0,2,Aptos,US,36.98,-121.9,24546.0,45.9,86757.0,44406.0,0
CA,95008.0,7,Campbell,US,37.29,-121.93,46054.0,38.9,93715.0,46908.0,0
CA,95010.0,3,Capitola,US,36.98,-121.97,9335.0,43.3,56886.0,39176.0,0
CA,95014.0,8,Cupertino,US,37.34,-122.01,62346.0,40.3,136940.0,57313.0,0
CA,95019.0,2,Freedom,US,36.94,-121.78,7159.0,27.8,33421.0,16060.0,0
CA,95020.0,6,Gilroy,US,37.02,-121.55,60203.0,34.1,83858.0,31078.0,0
CA,95023.0,3,Hollister,US,36.84,-121.39,50759.0,34.2,72358.0,27058.0,0
CA,95030.0,1,Los Gatos,US,37.23,-121.98,13389.0,48.0,166761.0,99007.0,0
CA,95032.0,4,Los Gatos,US,37.25,-121.91,26360.0,44.5,122622.0,64768.0,0
CA,95035.0,10,Milpitas,US,37.45,-121.88,71767.0,37.0,100148.0,35333.0,0
CA,95037.0,7,Morgan Hill,US,37.16,-121.63,47560.0,39.4,93736.0,44096.0,0
CA,95050.0,9,Santa Clara,US,37.35,-121.93,38024.0,33.6,75767.0,38223.0,0
CA,95051.0,3,Santa Clara,US,37.35,-121.97,55470.0,36.1,103892.0,45110.0,0
CA,95054.0,3,Santa Clara,US,37.39,-121.95,23989.0,33.5,121669.0,49176.0,0
CA,95060.0,2,Santa Cruz,US,36.97,-122.03,46695.0,34.8,62581.0,36728.0,0
CA,95062.0,1,Santa Cruz,US,36.96,-121.99,37132.0,39.3,63574.0,33586.0,0
CA,95066.0,3,Scotts Valley,US,37.06,-122.01,15670.0,41.8,106462.0,50781.0,0
CA,95070.0,4,Saratoga,US,37.28,-122.0,31223.0,48.3,169206.0,78268.0,0
CA,95073.0,3,Soquel,US,37.23,-121.96,11265.0,44.0,76779.0,38200.0,0
CA,95076.0,2,Watsonville,US,36.92,-121.77,84779.0,32.4,55019.0,21004.0,0
CA,95110.0,6,San Jose,US,37.37,-121.87,19682.0,30.9,69260.0,31704.0,0
CA,95111.0,1,San Jose,US,37.29,-121.85,62157.0,32.5,58562.0,19819.0,0
CA,95112.0,2,San Jose,US,37.37,-121.86,60130.0,29.9,52009.0,27369.0,0
CA,95113.0,4,San Jose,US,37.34,-121.89,1169.0,35.2,68929.0,59752.0,0
CA,95118.0,6,San Jose,US,37.27,-121.87,31871.0,39.1,91244.0,40613.0,0
CA,95119.0,1,San Jose,US,37.23,-121.78,10781.0,38.1,115896.0,35068.0,0
CA,95120.0,2,San Jose,US,37.22,-121.86,37644.0,44.8,156350.0,61607.0,0
CA,95121.0,4,San Jose,US,37.31,-121.79,38958.0,37.7,86537.0,28563.0,0
CA,95122.0,4,San Jose,US,37.34,-121.81,58350.0,32.2,56717.0,16761.0,0
CA,95123.0,9,San Jose,US,37.25,-121.8,65276.0,37.1,89313.0,36483.0,0
CA,95124.0,2,San Jose,US,37.28,-121.92,49402.0,39.9,110122.0,47893.0,0
CA,95125.0,7,San Jose,US,37.3,-121.86,54563.0,40.0,102546.0,56184.0,0
CA,95126.0,3,San Jose,US,37.33,-121.91,33842.0,34.5,74271.0,43469.0,0
CA,95127.0,3,San Jose,US,37.37,-121.82,65812.0,35.2,73358.0,25230.0,0
CA,95128.0,3,San Jose,US,37.32,-121.95,37870.0,35.6,72848.0,39105.0,0
CA,95129.0,7,San Jose,US,37.32,-121.97,40471.0,40.2,114073.0,48812.0,0
CA,95131.0,5,San Jose,US,37.39,-121.89,29995.0,36.7,103852.0,39674.0,0
CA,95132.0,2,San Jose,US,37.41,-121.86,40518.0,40.1,97873.0,33968.0,0
CA,95133.0,2,San Jose,US,37.37,-121.84,28392.0,37.1,70524.0,26339.0,0
CA,95134.0,4,San Jose,US,37.42,-121.92,18743.0,31.8,120685.0,52923.0,0
CA,95135.0,1,San Jose,US,37.3,-121.77,21766.0,45.7,125425.0,49287.0,0
CA,95136.0,2,San Jose,US,37.27,-121.83,42725.0,35.9,89469.0,40250.0,0
CA,95138.0,1,San Jose,US,37.29,-121.78,19297.0,39.3,144457.0,55992.0,0
CA,95139.0,1,San Jose,US,37.23,-121.78,6784.0,38.5,107702.0,41253.0,0
CA,95148.0,2,San Jose,US,37.33,-121.81,48225.0,38.2,107989.0,32866.0,0
CA,95192.0,1,San Jose,US,37.34,-121.88,0.0,0.0,0.0,0.0,0
CA,95202.0,1,Stockton,US,37.95,-121.29,6067.0,35.3,14579.0,11219.0,0
CA,95204.0,2,Stockton,US,37.97,-121.3,28625.0,36.6,43511.0,22826.0,0
CA,95205.0,1,Stockton,US,37.96,-121.27,37299.0,30.0,32588.0,12306.0,0
CA,95207.0,5,Stockton,US,38.02,-121.31,48446.0,31.8,38923.0,20566.0,0
CA,95210.0,2,Stockton,US,38.02,-121.29,40686.0,30.3,36862.0,15054.0,0
CA,95212.0,1,Stockton,US,38.04,-121.26,26433.0,31.1,65969.0,23047.0,0
CA,95215.0,2,Stockton,US,37.99,-121.22,23824.0,33.7,41826.0,17783.0,0
CA,95219.0,4,Stockton,US,38.05,-121.35,28479.0,37.2,75845.0,40857.0,0
CA,95222.0,1,Angels Camp,US,38.08,-120.56,4981.0,52.4,55804.0,30354.0,0
CA,95240.0,2,Lodi,US,38.12,-121.26,47250.0,33.4,41327.0,20612.0,0
CA,95242.0,4,Lodi,US,38.14,-121.29,26343.0,41.7,64493.0,32303.0,0
CA,95252.0,1,Valley Springs,US,38.19,-120.82,13874.0,47.4,63398.0,27994.0,0
CA,95301.0,3,Atwater,US,37.36,-120.59,38022.0,32.6,47829.0,20837.0,0
CA,95304.0,2,Tracy,US,37.76,-121.46,17442.0,36.8,78772.0,25684.0,0
CA,95307.0,1,Ceres,US,37.61,-120.94,42208.0,31.8,48604.0,19236.0,0
CA,95320.0,1,Escalon,US,37.8,-121.0,13018.0,39.3,55073.0,26037.0,0
CA,95322.0,1,Gustine,US,37.1,-121.02,8763.0,33.7,38085.0,20195.0,0
CA,95330.0,2,Lathrop,US,37.82,-121.29,19596.0,32.1,62731.0,18614.0,0
CA,95334.0,1,Livingston,US,37.39,-120.74,16444.0,28.5,51883.0,16874.0,0
CA,95336.0,3,Manteca,US,37.83,-121.19,47343.0,35.3,56651.0,22813.0,0
CA,95337.0,3,Manteca,US,37.8,-121.19,33432.0,34.5,67940.0,25948.0,0
CA,95340.0,2,Merced,US,37.33,-120.46,35309.0,31.7,47128.0,22791.0,0
CA,95341.0,1,Merced,US,37.29,-120.45,33464.0,26.2,31971.0,12331.0,0
CA,95348.0,2,Merced,US,37.32,-120.48,33442.0,29.2,40323.0,19470.0,0
CA,95350.0,6,Modesto,US,37.69,-120.99,50908.0,38.9,41219.0,22239.0,0
CA,95351.0,2,Modesto,US,37.65,-120.97,49163.0,29.2,34341.0,12469.0,0
CA,95354.0,1,Modesto,US,37.65,-120.99,24838.0,32.8,37429.0,20173.0,0
CA,95355.0,3,Modesto,US,37.68,-120.96,59210.0,36.9,57057.0,26293.0,0
CA,95356.0,6,Modesto,US,37.7,-121.0,33370.0,36.3,65901.0,31810.0,0
CA,95357.0,1,Modesto,US,37.64,-120.92,11955.0,35.8,56381.0,21028.0,0
CA,95358.0,1,Modesto,US,37.59,-120.99,33194.0,30.6,50203.0,17623.0,0
CA,95361.0,2,Oakdale,US,37.77,-120.84,33163.0,37.7,57048.0,27797.0,0
CA,95363.0,1,Patterson,US,37.47,-121.17,25866.0,31.5,53204.0,19708.0,0
CA,95366.0,1,Ripon,US,37.75,-121.14,16848.0,38.5,79223.0,34781.0,0
CA,95367.0,3,Riverbank,US,37.73,-120.94,24173.0,31.7,60259.0,22097.0,0
CA,95370.0,3,Sonora,US,37.97,-120.34,27043.0,49.3,49288.0,29474.0,0
CA,95376.0,4,Tracy,US,37.76,-121.43,49582.0,34.1,64815.0,24557.0,0
CA,95380.0,6,Turlock,US,37.52,-120.83,41254.0,33.5,39321.0,18600.0,0
CA,95382.0,1,Turlock,US,37.52,-120.85,37497.0,35.3,65043.0,29236.0,0
CA,95401.0,6,Santa Rosa,US,38.46,-122.72,38048.0,36.7,53163.0,26334.0,0
CA,95403.0,6,Santa Rosa,US,38.51,-122.72,45596.0,38.2,61957.0,31814.0,0
CA,95404.0,1,Santa Rosa,US,38.44,-122.71,41268.0,41.6,68528.0,38387.0,0
CA,95405.0,3,Santa Rosa,US,38.45,-122.67,21695.0,44.2,71477.0,37100.0,0
CA,95407.0,5,Santa Rosa,US,38.43,-122.71,40959.0,32.0,54431.0,20331.0,0
CA,95409.0,2,Santa Rosa,US,38.47,-122.65,26586.0,50.6,65453.0,38888.0,0
CA,95425.0,1,Cloverdale,US,38.78,-123.01,10597.0,42.3,60517.0,29688.0,0
CA,95437.0,1,Fort Bragg,US,39.43,-123.81,14492.0,45.2,39037.0,24745.0,0
CA,95446.0,1,Guerneville,US,38.5,-123.0,4281.0,49.4,43762.0,34035.0,0
CA,95448.0,2,Healdsburg,US,38.61,-122.87,17631.0,45.3,66373.0,42513.0,0
CA,95453.0,1,Lakeport,US,39.05,-122.93,10244.0,47.7,42758.0,24035.0,0
CA,95472.0,2,Sebastopol,US,38.4,-122.82,30281.0,50.9,71211.0,41713.0,0
CA,95476.0,2,Sonoma,US,38.3,-122.47,37646.0,45.8,60641.0,44255.0,0
CA,95482.0,3,Ukiah,US,39.15,-123.2,32892.0,37.1,44596.0,23524.0,0
CA,95490.0,1,Willits,US,39.4,-123.35,12661.0,46.4,37456.0,21595.0,0
CA,95492.0,4,Windsor,US,38.55,-122.79,29486.0,40.2,83797.0,33734.0,0
CA,95501.0,3,Eureka,US,40.81,-124.14,23689.0,36.3,38129.0,22253.0,0
CA,95503.0,1,Eureka,US,40.78,-124.14,25438.0,40.1,48409.0,25496.0,0
CA,95519.0,1,McKinleyville,US,40.94,-124.1,18538.0,37.3,50222.0,26169.0,0
CA,95531.0,1,Crescent City,US,41.76,-124.2,23801.0,38.3,42014.0,19921.0,0
CA,95540.0,1,Fortuna,US,40.58,-124.15,13190.0,39.5,43729.0,21094.0,0
CA,95602.0,1,Auburn,US,39.04,-121.09,17955.0,49.8,64045.0,33073.0,0
CA,95603.0,7,Auburn,US,38.94,-121.06,29182.0,47.1,58730.0,32987.0,0
CA,95605.0,1,West Sacramento,US,38.59,-121.55,14924.0,30.7,40351.0,18099.0,0
CA,95608.0,4,Sacramento,US,38.66,-121.33,61344.0,43.2,54407.0,35223.0,0
CA,95610.0,3,Citrus Heights,US,38.68,-121.27,44085.0,36.3,50264.0,25091.0,0
CA,95616.0,6,Davis,US,38.56,-121.74,48822.0,23.3,44417.0,27754.0,0
CA,95618.0,3,Davis,US,38.56,-121.7,27651.0,29.2,81219.0,40374.0,0
CA,95620.0,2,Dixon,US,38.46,-121.84,21267.0,34.2,71099.0,26190.0,0
CA,95621.0,1,Citrus Heights,US,38.69,-121.29,42063.0,37.8,49911.0,23856.0,0
CA,95624.0,2,Elk Grove,US,38.42,-121.35,64225.0,35.3,80595.0,29992.0,0
CA,95628.0,5,Fair Oaks,US,38.67,-121.22,41043.0,44.7,72989.0,38782.0,0
CA,95630.0,12,Folsom,US,38.7,-121.11,74180.0,39.9,101115.0,39562.0,0
CA,95642.0,2,Jackson,US,38.37,-120.8,6581.0,50.2,48971.0,28341.0,0
CA,95648.0,4,Lincoln,US,38.88,-121.29,49990.0,43.1,72996.0,33252.0,0
CA,95650.0,1,Loomis,US,38.82,-121.19,12696.0,47.6,89768.0,38412.0,0
CA,95660.0,3,North Highlands,US,38.69,-121.38,34464.0,31.0,39521.0,15520.0,0
CA,95661.0,7,Roseville,US,38.76,-121.23,30321.0,43.0,74151.0,38303.0,0
CA,95667.0,3,Placerville,US,38.73,-120.79,36684.0,48.8,56913.0,32349.0,0
CA,95670.0,8,Rancho Cordova,US,38.63,-121.22,53662.0,36.8,55473.0,28805.0,0
CA,95677.0,4,Rocklin,US,38.8,-121.2,23196.0,40.3,69047.0,33353.0,0
CA,95678.0,11,Roseville,US,38.79,-121.26,42153.0,34.8,61791.0,30898.0,0
CA,95679.0,1,Roseville,US,38.79,-121.29,54.0,53.1,0.0,36513.0,0
CA,95682.0,3,Cameron Park,US,38.7,-120.97,30013.0,44.9,77473.0,36805.0,0
CA,95687.0,7,Vacaville,US,38.38,-121.93,66350.0,38.1,73488.0,28868.0,0
CA,95688.0,2,Vacaville,US,38.37,-121.96,36385.0,38.0,81800.0,35437.0,0
CA,95691.0,3,West Sacramento,US,38.57,-121.54,35951.0,34.2,60747.0,27760.0,0
CA,95695.0,1,Woodland,US,38.68,-121.8,38998.0,38.4,53468.0,27592.0,0
CA,95713.0,1,Colfax,US,39.1,-120.95,10009.0,45.8,62289.0,31290.0,0
CA,95726.0,1,Pollock Pines,US,38.76,-120.58,8712.0,46.8,57038.0,29437.0,0
CA,95742.0,2,Rancho Cordova,US,38.61,-121.27,10145.0,32.2,108179.0,33489.0,0
CA,95746.0,2,Granite Bay,US,38.74,-121.17,23516.0,45.4,115217.0,55376.0,0
CA,95747.0,3,Roseville,US,38.79,-121.31,58938.0,38.2,92649.0,36920.0,0
CA,95757.0,1,Elk Grove,US,38.39,-121.42,45259.0,34.5,86557.0,28506.0,0
CA,95758.0,7,Elk Grove,US,38.43,-121.39,62411.0,35.1,69641.0,28939.0,0
CA,95762.0,4,El Dorado Hills,US,38.71,-121.06,40039.0,42.6,119152.0,48907.0,0
CA,95765.0,5,Rocklin,US,38.81,-121.26,36700.0,35.3,87596.0,36189.0,0
CA,95776.0,3,Woodland,US,38.68,-121.72,22559.0,30.8,65713.0,24281.0,0
CA,95811.0,2,Sacramento,US,38.58,-121.48,7072.0,33.3,37638.0,35520.0,0
CA,95814.0,6,Sacramento,US,38.58,-121.49,9706.0,36.5,31567.0,30859.0,0
CA,95815.0,3,Sacramento,US,38.6,-121.43,25394.0,32.5,26832.0,15035.0,0
CA,95816.0,5,Sacramento,US,38.57,-121.46,17203.0,35.5,54568.0,45727.0,0
CA,95817.0,3,Sacramento,US,38.56,-121.43,13818.0,33.5,33890.0,23242.0,0
CA,95818.0,2,Sacramento,US,38.56,-121.49,20542.0,38.8,62649.0,46658.0,0
CA,95819.0,4,Sacramento,US,38.57,-121.42,18571.0,36.9,90149.0,47037.0,0
CA,95821.0,2,Sacramento,US,38.62,-121.38,34053.0,39.3,37619.0,23985.0,0
CA,95822.0,1,Sacramento,US,38.53,-121.49,43427.0,37.3,45801.0,22790.0,0
CA,95823.0,3,Sacramento,US,38.5,-121.42,76079.0,30.0,36886.0,15784.0,0
CA,95825.0,6,Sacramento,US,38.6,-121.39,31846.0,32.6,37291.0,25547.0,0
CA,95826.0,2,Sacramento,US,38.55,-121.39,38256.0,34.1,54308.0,26416.0,0
CA,95827.0,1,Sacramento,US,38.56,-121.33,20509.0,35.6,49450.0,22643.0,0
CA,95828.0,2,Sacramento,US,38.48,-121.4,62016.0,33.4,45206.0,17970.0,0
CA,95829.0,2,Sacramento,US,38.45,-121.37,26533.0,33.2,77892.0,27011.0,0
CA,95831.0,2,Sacramento,US,38.5,-121.52,41233.0,45.9,69085.0,39417.0,0
CA,95832.0,1,Sacramento,US,38.48,-121.5,11283.0,27.5,41242.0,13887.0,0
CA,95833.0,2,Sacramento,US,38.61,-121.5,40129.0,31.4,58575.0,26107.0,0
CA,95834.0,4,Sacramento,US,38.64,-121.5,24832.0,31.1,53698.0,25492.0,0
CA,95835.0,1,Sacramento,US,38.66,-121.52,38942.0,35.1,79499.0,30609.0,0
CA,95837.0,2,Sacramento,US,38.69,-121.59,341.0,46.4,111182.0,66201.0,0
CA,95838.0,1,Sacramento,US,38.64,-121.46,37133.0,27.9,39622.0,14990.0,0
CA,95841.0,3,Sacramento,US,38.68,-121.33,19730.0,33.8,40330.0,20047.0,0
CA,95842.0,4,Sacramento,US,38.71,-121.33,31299.0,32.3,43327.0,19475.0,0
CA,95843.0,1,Antelope,US,38.71,-121.37,46972.0,32.7,63811.0,23635.0,0
CA,95864.0,2,Sacramento,US,38.6,-121.36,23007.0,46.5,84414.0,51803.0,0
CA,95901.0,1,Marysville,US,39.15,-121.59,32586.0,31.6,44852.0,19476.0,0
CA,95926.0,5,Chico,US,39.76,-121.8,38315.0,27.9,38772.0,24317.0,0
CA,95928.0,3,Chico,US,39.73,-121.79,36029.0,31.7,44508.0,25966.0,0
CA,95945.0,2,Grass Valley,US,39.24,-121.03,25510.0,50.5,43142.0,28135.0,0
CA,95948.0,1,Gridley,US,39.37,-121.69,10645.0,38.8,43394.0,20559.0,0
CA,95963.0,1,Orland,US,39.75,-122.2,15093.0,37.5,37833.0,19302.0,0
CA,95965.0,1,Oroville,US,39.5,-121.57,20630.0,36.2,33859.0,17159.0,0
CA,95988.0,1,Willows,US,39.53,-122.21,8767.0,40.1,48504.0,26434.0,0
CA,95991.0,3,Yuba City,US,39.15,-121.62,41635.0,32.1,43041.0,20239.0,0
CA,95993.0,2,Yuba City,US,39.14,-121.64,35469.0,39.6,65404.0,27685.0,0
CA,96001.0,5,Redding,US,40.59,-122.38,34597.0,41.8,46281.0,27084.0,0
CA,96002.0,2,Redding,US,40.57,-122.35,32958.0,40.0,44548.0,23069.0,0
CA,96003.0,3,Redding,US,40.61,-122.35,44714.0,39.7,46123.0,25041.0,0
CA,96007.0,2,Anderson,US,40.45,-122.29,23130.0,41.0,38171.0,19715.0,0
CA,96021.0,1,Corning,US,39.93,-122.2,16122.0,33.3,39076.0,17280.0,0
CA,96080.0,3,Red Bluff,US,40.19,-122.22,27524.0,42.2,38117.0,21280.0,0
CA,96093.0,1,Weaverville,US,40.72,-122.93,4032.0,44.1,42412.0,23497.0,0
CA,96097.0,1,Yreka,US,41.7,-122.65,9860.0,43.4,32272.0,20997.0,0
CA,96130.0,2,Susanville,US,40.41,-120.63,21456.0,34.2,52876.0,16684.0,0
CA,96143.0,1,Kings Beach,US,39.24,-120.04,4124.0,37.0,40348.0,22794.0,0
CA,96146.0,1,Olympic Valley,US,39.2,-120.23,857.0,51.3,51964.0,34269.0,0
CA,96150.0,4,South Lake Tahoe,US,38.96,-119.94,28912.0,39.7,49293.0,26830.0,0
CA,96161.0,3,Truckee,US,39.33,-120.12,18256.0,38.8,78206.0,42846.0,0
CO,80002.0,1,Arvada,US,39.8,-105.11,18439.0,38.7,48627.0,30288.0,0
CO,80003.0,7,Westminster,US,39.84,-105.05,36518.0,37.2,57934.0,27468.0,0
CO,80007.0,2,Arvada,US,39.81,-105.08,7537.0,45.1,130556.0,58424.0,0
CO,80011.0,2,Aurora,US,39.76,-104.77,48360.0,30.4,40440.0,17073.0,0
CO,80012.0,7,Aurora,US,39.72,-104.82,49010.0,34.0,43985.0,21496.0,0
CO,80013.0,4,Aurora,US,39.67,-104.77,72348.0,33.9,69855.0,28463.0,0
CO,80014.0,1,Aurora,US,39.66,-104.85,37617.0,43.0,50809.0,30904.0,0
CO,80015.0,5,Centennial,US,39.64,-104.75,65718.0,36.1,83153.0,33285.0,0
CO,80016.0,7,Centennial,US,39.6,-104.67,47660.0,37.2,103449.0,45210.0,0
CO,80017.0,1,Aurora,US,39.69,-104.79,35269.0,31.3,51812.0,23383.0,0
CO,80020.0,3,Westminster,US,39.93,-105.05,48889.0,36.8,80554.0,35825.0,0
CO,80021.0,7,Westminster,US,39.93,-105.08,31685.0,35.6,75634.0,36087.0,0
CO,80022.0,1,Commerce City,US,39.88,-104.77,46336.0,31.2,57318.0,20710.0,0
CO,80023.0,6,Westminster,US,40.0,-104.98,19094.0,40.5,109510.0,50904.0,0
CO,80026.0,2,Lafayette,US,40.0,-105.1,28340.0,39.5,71782.0,38613.0,0
CO,80027.0,5,Superior,US,39.99,-105.12,32417.0,39.2,104131.0,46316.0,0
CO,80030.0,1,Westminster,US,39.83,-105.03,15703.0,35.5,43922.0,21705.0,0
CO,80031.0,3,Westminster,US,39.88,-105.03,35352.0,36.8,70011.0,33540.0,0
CO,80033.0,6,Wheat Ridge,US,39.79,-105.08,24805.0,42.7,48195.0,30692.0,0
CO,80102.0,1,Bennett,US,39.77,-104.43,5101.0,42.1,67188.0,29264.0,0
CO,80104.0,4,Castle Rock,US,39.41,-104.81,28209.0,36.6,84273.0,37314.0,0
CO,80107.0,1,Elizabeth,US,39.36,-104.61,12492.0,45.0,85351.0,37443.0,0
CO,80108.0,5,Castle Rocks,US,39.47,-104.86,24912.0,40.6,123750.0,60947.0,0
CO,80110.0,4,Sheridan,US,39.65,-104.99,22085.0,35.0,46046.0,24076.0,0
CO,80111.0,6,Greenwood Village,US,39.63,-104.88,31114.0,39.8,96496.0,55888.0,0
CO,80112.0,6,Greenwood Village,US,39.6,-104.85,31941.0,35.7,86132.0,44522.0,0
CO,80113.0,4,Englewood,US,39.66,-104.96,21285.0,40.8,53684.0,55107.0,0
CO,80120.0,4,Littleton,US,39.61,-104.99,30556.0,42.3,61250.0,35507.0,0
CO,80121.0,1,Littleton,US,39.61,-104.96,18907.0,44.5,88639.0,57945.0,0
CO,80122.0,5,Littleton,US,39.59,-104.92,31383.0,44.5,81723.0,41481.0,0
CO,80123.0,4,Littleton,US,39.62,-105.02,45527.0,41.3,73133.0,40851.0,0
CO,80124.0,7,Lone Tree,US,39.56,-104.88,19652.0,36.1,101339.0,54928.0,0
CO,80125.0,1,Littleton,US,39.48,-105.07,10876.0,38.6,101531.0,43299.0,0
CO,80126.0,6,Littleton,US,39.57,-104.91,42834.0,38.1,112520.0,47883.0,0
CO,80127.0,3,Littleton,US,39.58,-105.13,44341.0,41.9,101493.0,44640.0,0
CO,80128.0,4,Littleton,US,39.59,-105.07,35924.0,40.9,80816.0,38865.0,0
CO,80129.0,5,Highlands Ranch,US,39.55,-104.99,29228.0,37.6,104169.0,43314.0,0
CO,80132.0,2,Monument,US,39.1,-104.87,20618.0,43.5,110339.0,45265.0,0
CO,80134.0,7,Parker,US,39.56,-104.76,59325.0,36.0,102806.0,43177.0,0
CO,80138.0,1,Parker,US,39.54,-104.77,30745.0,40.0,102002.0,42509.0,0
CO,80202.0,17,Denver,US,39.76,-104.99,12386.0,32.5,71879.0,69928.0,0
CO,80203.0,2,Denver,US,39.73,-104.98,20547.0,31.6,45965.0,44350.0,0
CO,80204.0,5,Denver,US,39.75,-105.0,31685.0,31.6,32127.0,21979.0,0
CO,80205.0,1,Denver,US,39.75,-104.98,30546.0,32.7,52500.0,32601.0,0
CO,80206.0,7,Denver,US,39.74,-104.94,22668.0,36.3,60556.0,59236.0,0
CO,80207.0,3,Denver,US,39.79,-104.9,24455.0,35.6,62990.0,32768.0,0
CO,80209.0,3,Denver,US,39.71,-104.97,24301.0,39.5,81142.0,64500.0,0
CO,80210.0,4,Denver,US,39.68,-104.94,35808.0,33.5,74418.0,48317.0,0
CO,80211.0,4,Denver,US,39.78,-105.02,33321.0,34.9,60701.0,43059.0,0
CO,80212.0,2,Wheat Ridge,US,39.77,-105.05,18940.0,38.0,61097.0,39378.0,0
CO,80214.0,3,Edgewater,US,39.75,-105.05,25043.0,34.7,37653.0,24650.0,0
CO,80215.0,2,Lakewood,US,39.74,-105.1,18800.0,42.0,60386.0,34569.0,0
CO,80216.0,2,Denver,US,39.77,-104.94,11546.0,28.3,38199.0,15198.0,0
CO,80218.0,3,Denver,US,39.74,-104.97,19066.0,34.1,52809.0,48603.0,0
CO,80219.0,1,Denver,US,39.71,-105.02,65275.0,30.4,39991.0,15610.0,0
CO,80220.0,3,Denver,US,39.74,-104.92,36193.0,36.4,65487.0,50184.0,0
CO,80222.0,7,Denver,US,39.89,-104.81,21074.0,38.2,49158.0,35576.0,0
CO,80223.0,1,Denver,US,39.69,-104.99,19216.0,32.9,42731.0,21666.0,0
CO,80224.0,1,Denver,US,39.71,-104.92,18447.0,39.7,47690.0,33527.0,0
CO,80226.0,3,Lakewood,US,39.72,-105.08,31628.0,35.9,53465.0,29663.0,0
CO,80227.0,1,Denver,US,39.66,-105.05,34694.0,38.1,60233.0,32459.0,0
CO,80228.0,3,Lakewood,US,39.71,-105.13,32112.0,38.5,69278.0,37440.0,0
CO,80229.0,4,Thornton,US,39.89,-104.98,52588.0,30.6,51276.0,20294.0,0
CO,80230.0,2,Denver,US,39.72,-104.9,8356.0,37.0,77200.0,55737.0,0
CO,80231.0,3,Denver,US,39.67,-104.87,36031.0,33.6,49760.0,33036.0,0
CO,80232.0,4,Lakewood,US,39.69,-105.08,22461.0,38.9,60319.0,29597.0,0
CO,80233.0,4,Thornton,US,39.94,-104.94,48916.0,33.8,61409.0,26102.0,0
CO,80234.0,2,Westminster,US,39.91,-104.99,26040.0,36.1,64110.0,32521.0,0
CO,80238.0,1,Denver,US,39.76,-104.9,13194.0,34.5,129233.0,54944.0,0
CO,80239.0,2,Denver,US,39.78,-104.81,44561.0,29.6,48946.0,15638.0,0
CO,80241.0,4,Thornton,US,39.94,-104.94,33108.0,34.6,81929.0,33459.0,0
CO,80246.0,4,Glendale,US,39.71,-104.93,13113.0,30.8,42102.0,34103.0,0
CO,80249.0,2,Denver,US,39.86,-104.67,28724.0,31.3,71882.0,23301.0,0
CO,80260.0,2,Westminster,US,39.88,-105.02,35123.0,32.1,42318.0,18183.0,0
CO,80290.0,1,Denver,US,39.74,-104.99,0.0,0.0,0.0,0.0,0
CO,80301.0,5,Boulder,US,40.07,-105.2,24182.0,39.2,71291.0,47109.0,0
CO,80302.0,5,Boulder,US,40.02,-105.26,28825.0,24.8,45884.0,37811.0,0
CO,80303.0,2,Boulder,US,40.01,-105.23,23295.0,31.1,51080.0,37734.0,0
CO,80305.0,2,Boulder,US,40.0,-105.25,17358.0,34.7,83370.0,46576.0,0
CO,80309.0,1,Boulder,US,40.01,-105.27,0.0,0.0,0.0,0.0,0
CO,80401.0,7,Lakewood,US,39.75,-105.16,40160.0,39.0,74047.0,43846.0,0
CO,80403.0,1,Golden,US,39.77,-105.23,18585.0,42.8,95682.0,52631.0,0
CO,80422.0,1,Blackhawk,US,39.8,-105.49,4427.0,44.5,69792.0,36417.0,0
CO,80424.0,1,Breckenridge,US,39.48,-106.05,9476.0,35.1,73856.0,35106.0,0
CO,80433.0,3,Conifer,US,39.54,-105.29,8101.0,49.2,83164.0,44384.0,0
CO,80435.0,3,Keystone,US,39.63,-105.94,7452.0,37.2,59557.0,34218.0,0
CO,80436.0,1,Dumont,US,39.76,-105.6,488.0,51.7,62333.0,33935.0,0
CO,80439.0,2,Evergreen,US,39.69,-105.34,23786.0,48.8,88569.0,52445.0,0
CO,80442.0,1,Fraser,US,39.95,-105.81,2489.0,36.6,72500.0,37805.0,0
CO,80443.0,3,Frisco,US,39.59,-106.1,3686.0,35.7,66333.0,34967.0,0
CO,80446.0,1,Granby,US,40.06,-105.93,3698.0,43.2,63783.0,30164.0,0
CO,80452.0,1,Idaho Springs,US,39.74,-105.5,3058.0,43.1,51366.0,27869.0,0
CO,80477.0,1,Steamboat Springs,US,40.46,-106.82,273.0,28.7,0.0,46049.0,0
CO,80482.0,1,Winter Park,US,39.89,-105.76,1034.0,39.7,58016.0,38662.0,0
CO,80487.0,1,Steamboat Springs,US,40.47,-106.83,17165.0,39.4,68132.0,39116.0,0
CO,80488.0,1,Steamboat Springs,US,40.47,-106.82,90.0,34.7,0.0,27669.0,0
CO,80498.0,1,Silverthorne,US,39.63,-106.07,7733.0,40.9,74066.0,38682.0,0
